US,6001,,,,2201420500,,,VMT,475547.1528,2016,20180130,,31718.99347,32051.87857,38138.88241,38329.10095,42228.58629,42941.90847,45176.97895,46032.96414,42894.35295,43607.67512,37568.2268,34857.60466,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201430200,,,VMT,205341.7923,2016,20180130,,18809.30835,22135.84509,18809.30835,18809.30835,22135.84509,11067.92255,5544.228537,11067.92255,22135.84509,22135.84509,18809.30835,13840.03701,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201430300,,,VMT,259879.6382,2016,20180130,,23804.97508,28015.02485,23804.97508,23804.97508,28015.02485,14007.51243,7016.750414,14007.51243,28015.02485,28015.02485,23804.97508,17515.88787,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201430400,,,VMT,1562451.214,2016,20180130,,143120.5325,168432.2399,143120.5325,143120.5325,168432.2399,84216.11997,42186.18387,84216.11997,168432.2399,168432.2399,143120.5325,105309.2134,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201430500,,,VMT,2439391.436,2016,20180130,,223448.2576,262966.3954,223448.2576,223448.2576,262966.3954,131483.1977,65863.57048,131483.1977,262966.3954,262966.3954,223448.2576,164414.9852,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201510200,,,VMT,33902.16844,2016,20180130,,2322.298445,2295.176757,2634.19837,2671.490882,2973.220237,3118.999503,3366.485228,3366.485228,3020.683318,3037.634184,2630.808349,2464.68769,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201510300,,,VMT,28047.31019,2016,20180130,,1921.240671,1898.802861,2179.275904,2210.12805,2459.749157,2580.352542,2785.09782,2785.09782,2499.015429,2513.038903,2176.471335,2039.039487,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201510400,,,VMT,213636.9139,2016,20180130,,14634.12802,14463.21878,16599.58747,16834.58887,18735.95775,19654.59612,21214.14493,21214.14493,19035.04972,19141.8668,16578.22501,15531.40392,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201510500,,,VMT,149661.6786,2016,20180130,,10251.82457,10132.09543,11628.71191,11793.34031,13125.32949,13768.87445,14861.40424,14861.40424,13334.85605,13409.68592,11613.7466,10880.40423,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201520200,,,VMT,2578520.153,2016,20180130,,176628.6234,174565.8108,200351.007,203187.3887,226136.2223,237223.8546,256047.0437,256047.0437,229746.154,231035.3975,200093.1698,187458.4185,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
